,year,month,season,song_name,artist,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
9646,2009,5,Spring,Love Sex Magic,CIARA featuring JUSTIN TIMBERLAKE,0.893,0.666,C#/Db,0.136,0.0203,0,0.342,0.874,107.026,220427
9647,2009,5,Spring,It Happens,SUGARLAND,0.641,0.724,G#/Ab,0.0483,0.00631,7.08E-05,0.0724,0.748,89.971,181253
9648,2009,5,Spring,I Love College,ASHER ROTH,0.713,0.826,G#/Ab,0.243,0.0897,0,0.421,0.664,86.444,241933
9649,2009,5,Spring,Rockin' That Thang,THE DREAM,0.674,0.616,G#/Ab,0.0432,0.118,0,0.289,0.63,77.968,221933
9650,2009,5,Spring,Goodbye,KRISTINIA DeBARGE,0.777,0.82,C#/Db,0.0471,0.00505,2.60E-05,0.142,0.651,119.987,208133
9651,2009,5,Spring,Whatever It Is,ZAC BROWN BAND,0.686,0.576,C#/Db,0.0284,0.443,1.66E-05,0.212,0.72,83.969,208213
9652,2009,5,Spring,If Today Was Your Last Day,NICKELBACK,0.485,0.911,D#/Eb,0.0355,8.67E-05,0,0.092,0.568,89.956,249067
9653,2009,5,Spring,Hoedown Throwdown,MILEY CYRUS,0.738,0.804,A#/Bb,0.0608,0.197,0,0.297,0.791,109.045,181013
9654,2009,5,Spring,Know Your Enemy,GREEN DAY,0.56,0.958,B,0.0412,0.0016,4.96E-05,0.0643,0.961,129.984,190987
9655,2009,5,Spring,Circus,BRITNEY SPEARS,0.791,0.733,F#/Gb,0.052,0.147,0.000381,0.0713,0.761,114.98,192360
9656,2009,5,Spring,I Run To You,LADY ANTEBELLUM,0.655,0.786,D#/Eb,0.034,0.163,5.99E-05,0.124,0.378,113.964,256013
9657,2009,5,Spring,Please Don't Leave Me,PINK,0.588,0.845,F#/Gb,0.0377,0.00869,0,0.326,0.745,138.014,231560
9658,2009,5,Spring,Sideways,DIERKS BENTLEY,0.624,0.915,F,0.0364,0.141,0,0.386,0.815,108.046,184160
9659,2009,5,Spring,It's America,RODNEY ATKINS,0.612,0.791,F#/Gb,0.0291,0.224,0,0.112,0.786,133.977,207040
9660,2009,5,Spring,Best Days Of Your Life,KELLIE PICKLER,0.65,0.862,A,0.0567,0.0231,0,0.0728,0.541,127.946,226800
9661,2009,5,Spring,Use Somebody,KINGS OF LEON,0.276,0.715,C,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760
9662,2009,5,Spring,That's Not My Name,THE TING TINGS,0.755,0.901,A,0.0893,0.0451,0.0373,0.363,0.959,145.042,310573
9663,2009,5,Spring,Kiss A Girl,KEITH URBAN,0.653,0.786,D,0.0338,0.0103,2.19E-06,0.201,0.477,120.992,226733
9664,2009,5,Spring,One In Every Crowd,MONTGOMERY GENTRY,0.643,0.86,B,0.0495,0.00423,0,0.286,0.674,111.148,211107
9665,2009,5,Spring,Crazier,TAYLOR SWIFT,0.452,0.544,E,0.0277,0.0631,5.33E-06,0.104,0.158,133.042,191947
9666,2009,5,Spring,Not Meant To Be,THEORY OF A DEADMAN,0.415,0.781,C#/Db,0.0357,0.00401,0,0.126,0.261,142.966,215400
9667,2009,5,Spring,Careless Whisper,SEETHER,0.469,0.943,D,0.102,6.07E-05,0.00547,0.0717,0.358,134.031,296973
9668,2009,5,Spring,Waking Up In Vegas,KATY PERRY,0.524,0.878,F,0.0346,0.0012,0,0.098,0.59,130.989,199187
9669,2009,5,Spring,It Won't Be Like This For Long,DARIUS RUCKER,0.584,0.524,E,0.0287,0.335,0,0.11,0.389,143.863,219000
9670,2009,5,Spring,Stanky Legg,GS BOYZ,0.761,0.704,B,0.059,0.00435,0,0.272,0.738,154.007,233320
9671,2009,5,Spring,Sissy's Song,ALAN JACKSON,0.721,0.253,F,0.0277,0.912,1.27E-05,0.105,0.43,92.089,182973
9672,2009,5,Spring,I'm On The Boat,THE LONELY ISLAND featuring T-PAIN,0.639,0.705,A,0.0323,0.000257,0.000793,0.0933,0.39,149.959,173078
9673,2009,5,Spring,Funny The Way It Is,DAVE MATTHEWS BAND,0.587,0.943,C,0.0346,0.157,0,0.248,0.747,103.013,266627
9674,2009,5,Spring,Where I'm From,JASON MICHAEL CARROLL,0.532,0.815,G#/Ab,0.0392,0.0301,0,0.0721,0.546,149.728,276480
9675,2009,5,Spring,If This Isn't Love,JENNIFER HUDSON,0.587,0.778,E,0.0441,0.21,0,0.106,0.403,129.868,216387
9676,2009,5,Spring,Crack A Bottle,EMINEM featuring DR. DRE & 50 CENT,0.645,0.495,C#/Db,0.0257,0.00497,0.939,0.081,0.216,84.002,339013
9677,2009,5,Spring,Out Last Night,KENNY CHESNEY,0.64,0.822,A,0.041,0.42,0.000435,0.144,0.395,141.054,199773
9678,2009,5,Spring,America's Suitehearts,FALL OUT BOY,0.483,0.931,D,0.044,0.00826,0,0.107,0.645,160.05,214133
9679,2009,5,Spring,Always The Love Songs,ELI YOUNG BAND,0.474,0.766,E,0.0291,0.291,1.38E-05,0.685,0.402,149.988,221800
9680,2009,5,Spring,Show Me What I'm Looking For,CAROLINA LIAR,0.449,0.864,A,0.0378,0.0133,1.31E-06,0.0984,0.355,105.121,240467
9681,2009,5,Spring,Lovegame,LADY GAGA,0.894,0.678,F#/Gb,0.0523,0.00569,2.43E-06,0.317,0.844,105.024,216333
9682,2009,5,Spring,Echo,GORILLA ZOE,0.809,0.744,C,0.0434,0.0809,0,0.21,0.572,107.99,237893
9683,2009,5,Spring,Don't Forget,DEMI LOVATO,0.641,0.451,E,0.0899,0.507,1.71E-06,0.629,0.612,179.967,223160
9684,2009,5,Spring,Beggin',MADCON,0.715,0.796,E,0.0534,0.0284,0,0.0658,0.431,129.04,218707
9685,2009,5,Spring,Jai Ho! (You Are My Destiny),A.R. RAHMAN & THE PUSSYCAT DOLLS feat NICOLE SCHERZINGER,0.657,0.941,G#/Ab,0.061,0.0476,0,0.0797,0.879,136.202,222400
9686,2009,5,Spring,Next To You,MIKE JONES,0.65,0.753,D,0.0632,0.324,0,0.307,0.616,82.478,221933
9687,2009,5,Spring,You Belong With Me,TAYLOR SWIFT,0.687,0.783,F#/Gb,0.0386,0.162,1.35E-05,0.114,0.443,129.964,231133
9688,2009,5,Spring,Don't Think I Can't Love You,JAKE OWEN,0.435,0.558,A#/Bb,0.0342,0.26,0,0.245,0.203,115.742,185107
9689,2009,5,Spring,Pretty Wings,MAXWELL,0.563,0.402,A,0.0668,0.252,2.07E-06,0.0886,0.2,115.561,310520
9690,2009,5,Spring,People Are Crazy,BILLY CURRINGTON,0.651,0.699,F,0.0265,0.213,0.000265,0.12,0.36,141.938,231360
9691,2009,5,Spring,Epiphany,CHRISETTE MICHELE,0.727,0.676,G,0.25,0.304,0,0.5,0.391,163.021,208600
9692,2009,5,Spring,Sobeautiful,MUSIQ SOULCHILD,0.689,0.562,G,0.0637,0.0656,0,0.0885,0.21,133.987,291133
9693,2009,5,Spring,Fearless,TAYLOR SWIFT,0.569,0.741,F,0.0282,0.0122,0,0.333,0.43,100.118,241592
9694,2009,5,Spring,The Fear,LILY ALLEN,0.661,0.847,A#/Bb,0.0404,0.419,8.82E-05,0.107,0.522,134.002,207120
9695,2009,5,Spring,Lost You Anyway,TOBY KEITH,0.405,0.744,F#/Gb,0.034,0.205,0.0112,0.0865,0.367,150.225,218267
9696,2009,5,Spring,There Goes My Baby,CHARLIE WILSON,0.596,0.827,F,0.0541,0.0846,0,0.382,0.662,81.019,207627
9697,2009,5,Spring,Diva,BEYONCE,0.875,0.551,F#/Gb,0.317,0.0488,0.00728,0.0537,0.861,146.092,200613
9698,2009,5,Spring,Soulmate,NATASHA BEDINGFIELD,0.453,0.602,D#/Eb,0.038,0.351,0,0.117,0.349,169.753,213907
9699,2009,6,Summer,Boom Boom Pow,THE BLACK EYED PEAS,0.867,0.857,A,0.0663,0.13,0.00171,0.13,0.402,130.048,251440
9700,2009,6,Summer,I Know You Want Me (Calle Ocho),PITBULL,0.817,0.733,D,0.145,0.0152,4.31E-05,0.107,0.833,127.056,237120
9701,2009,6,Summer,Knock You Down,KERI HILSON featuring KANYE WEST & NE-YO,0.621,0.899,A#/Bb,0.0299,0.0105,0.0146,0.22,0.839,155.023,329601
9702,2009,6,Summer,Birthday Sex,JEREMIH,0.679,0.522,G,0.0427,0.297,0,0.151,0.445,60.014,226507
9703,2009,6,Summer,Poker Face,LADY GAGA,0.851,0.806,E,0.0787,0.118,1.64E-06,0.121,0.787,118.999,237200
9704,2009,6,Summer,Lovegame,LADY GAGA,0.894,0.678,F#/Gb,0.0523,0.00569,2.43E-06,0.317,0.844,105.024,216333
9705,2009,6,Summer,Second Chance,SHINEDOWN,0.46,0.796,C,0.0333,0.00107,0,0.106,0.182,100.011,222067
9706,2009,6,Summer,Halo,BEYONCE,0.508,0.72,B,0.0628,0.272,0,0.0563,0.472,79.983,261640
9707,2009,6,Summer,Fire Burning,SEAN KINGSTON,0.839,0.804,C#/Db,0.0329,0.0192,0,0.331,0.888,122.973,239987
9708,2009,6,Summer,Day'N'Nite,KID CUDI,0.871,0.44,B,0.0761,0.499,4.15E-06,0.114,0.799,137.996,221267
9709,2009,6,Summer,Waking Up In Vegas,KATY PERRY,0.524,0.878,F,0.0346,0.0012,0,0.098,0.59,130.989,199187
9710,2009,6,Summer,The Climb,MILEY CYRUS,0.327,0.588,E,0.0336,0.0834,0,0.104,0.329,161.074,236067
9711,2009,6,Summer,Don't Trust Me,3OH!3,0.791,0.713,F,0.254,0.0163,0,0.189,0.514,130.012,192573
9712,2009,6,Summer,Goodbye,KRISTINIA DeBARGE,0.777,0.82,C#/Db,0.0471,0.00505,2.60E-05,0.142,0.651,119.987,208133
9713,2009,6,Summer,Out Last Night,KENNY CHESNEY,0.64,0.822,A,0.041,0.42,0.000435,0.144,0.395,141.054,199773
9714,2009,6,Summer,Right Round,FLO RIDA,0.72,0.672,G,0.0551,0.009,0,0.232,0.705,124.986,204640
9715,2009,6,Summer,Use Somebody,KINGS OF LEON,0.276,0.715,C,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760
9716,2009,6,Summer,I Do Not Hook Up,KELLY CLARKSON,0.502,0.938,A,0.13,0.00098,0,0.318,0.35,144.077,200347
9717,2009,6,Summer,Please Don't Leave Me,PINK,0.588,0.845,F#/Gb,0.0377,0.00869,0,0.326,0.745,138.014,231560
9718,2009,6,Summer,Turn My Swag On,SOULJA BOY TELL'EM,0.546,0.712,D#/Eb,0.0269,0.000969,0,0.406,0.489,150.154,206333
9719,2009,6,Summer,If Today Was Your Last Day,NICKELBACK,0.485,0.911,D#/Eb,0.0355,8.67E-05,0,0.092,0.568,89.956,249067
9720,2009,6,Summer,You Found Me,THE FRAY,0.338,0.803,G#/Ab,0.0413,0.0187,0,0.136,0.4,151.994,241853
9721,2009,6,Summer,Love Story,TAYLOR SWIFT,0.618,0.741,D,0.031,0.17,0,0.0822,0.296,118.984,235267
9722,2009,6,Summer,My Life Would Suck Without You,KELLY CLARKSON,0.526,0.882,A,0.0509,0.0014,0,0.144,0.424,144.982,211493
9723,2009,6,Summer,Gives You Hell,THE ALL-AMERICAN REJECTS,0.718,0.691,E,0.0387,0.0159,0,0.0627,0.552,100.008,213107
9724,2009,6,Summer,Whatever It Is,ZAC BROWN BAND,0.686,0.576,C#/Db,0.0284,0.443,1.66E-05,0.212,0.72,83.969,208213
9725,2009,6,Summer,Kiss A Girl,KEITH URBAN,0.653,0.786,D,0.0338,0.0103,2.19E-06,0.201,0.477,120.992,226733
9726,2009,6,Summer,You Belong With Me,TAYLOR SWIFT,0.687,0.783,F#/Gb,0.0386,0.162,1.35E-05,0.114,0.443,129.964,231133
9727,2009,6,Summer,I'm Yours,JASON MRAZ,0.686,0.457,B,0.0468,0.595,0,0.105,0.718,150.953,242187
9728,2009,6,Summer,Dead And Gone,T.I. featuring JUSTIN TIMBERLAKE,0.761,0.471,C,0.0382,0.133,0.0184,0.116,0.31,135.006,314556
9729,2009,6,Summer,Then,BRAD PAISLEY,0.493,0.643,C,0.0299,0.512,2.43E-05,0.209,0.3,144.704,321640
9730,2009,6,Summer,Best I Ever Had,DRAKE,0.395,0.922,C#/Db,0.375,0.19,0,0.134,0.558,162.361,257690
9731,2009,6,Summer,If U Seek Amy,BRITNEY SPEARS,0.717,0.587,E,0.0339,0.0192,0,0.0523,0.544,129.954,216520
9732,2009,6,Summer,I Run To You,LADY ANTEBELLUM,0.655,0.786,D#/Eb,0.034,0.163,5.99E-05,0.124,0.378,113.964,256013
9733,2009,6,Summer,Sideways,DIERKS BENTLEY,0.624,0.915,F,0.0364,0.141,0,0.386,0.815,108.046,184160
9734,2009,6,Summer,Know Your Enemy,GREEN DAY,0.56,0.958,B,0.0412,0.0016,4.96E-05,0.0643,0.961,129.984,190987
9735,2009,6,Summer,We Made You,EMINEM,0.924,0.853,D,0.0792,0.107,1.45E-06,0.129,0.67,114.003,269613
9736,2009,6,Summer,New Divide,LINKIN PARK,0.493,0.808,F,0.0362,0.000235,0,0.0983,0.38,117.971,268613
9737,2009,6,Summer,People Are Crazy,BILLY CURRINGTON,0.651,0.699,F,0.0265,0.213,0.000265,0.12,0.36,141.938,231360
9738,2009,6,Summer,Funny The Way It Is,DAVE MATTHEWS BAND,0.587,0.943,C,0.0346,0.157,0,0.248,0.747,103.013,266627
9739,2009,6,Summer,"1, 2, 3, 4",PLAIN WHITE T'S,0.458,0.55,D,0.0262,0.566,1.39E-05,0.108,0.56,90.56,198360
9740,2009,6,Summer,Best Days Of Your Life,KELLIE PICKLER,0.65,0.862,A,0.0567,0.0231,0,0.0728,0.541,127.946,226800
9741,2009,6,Summer,Every Girl,YOUNG MONEY,0.632,0.73,F#/Gb,0.245,0.00316,0,0.397,0.762,76.067,315320
9742,2009,6,Summer,It Happens,SUGARLAND,0.641,0.724,G#/Ab,0.0483,0.00631,7.08E-05,0.0724,0.748,89.971,181253
9743,2009,6,Summer,No Surprise,DAUGHTRY,0.508,0.823,D#/Eb,0.031,0.00741,0,0.104,0.152,95.98,270640
9744,2009,6,Summer,Her Diamonds,ROB THOMAS,0.555,0.924,G,0.0604,0.0159,0,0.075,0.865,87.606,280000
9745,2009,6,Summer,One In Every Crowd,MONTGOMERY GENTRY,0.643,0.86,B,0.0495,0.00423,0,0.286,0.674,111.148,211107
9746,2009,6,Summer,I'm On The Boat,THE LONELY ISLAND featuring T-PAIN,0.639,0.705,A,0.0323,0.000257,0.000793,0.0933,0.39,149.959,173078
9747,2009,6,Summer,Echo,GORILLA ZOE,0.809,0.744,C,0.0434,0.0809,0,0.21,0.572,107.99,237893
9748,2009,6,Summer,Alright,DARIUS RUCKER,0.601,0.806,G,0.0345,0.0527,0,0.185,0.711,89.87,231920
9749,2009,6,Summer,Not Meant To Be,THEORY OF A DEADMAN,0.415,0.781,C#/Db,0.0357,0.00401,0,0.126,0.261,142.966,215400
9750,2009,6,Summer,Sissy's Song,ALAN JACKSON,0.721,0.253,F,0.0277,0.912,1.27E-05,0.105,0.43,92.089,182973
9751,2009,6,Summer,Summer Nights,RASCAL FLATTS,0.541,0.895,D,0.0367,0.0163,0,0.571,0.657,102.078,242027
9752,2009,6,Summer,Swag Surfin',FAST LIFE YUNGSTAZ (F.L.Y.),0.731,0.927,B,0.0408,0.015,0,0.103,0.669,143.987,249920
9753,2009,6,Summer,Where I'm From,JASON MICHAEL CARROLL,0.532,0.815,G#/Ab,0.0392,0.0301,0,0.0721,0.546,149.728,276480
9754,2009,6,Summer,Battlefield,JORDIN SPARKS,0.613,0.634,D,0.0339,0.0178,0,0.0719,0.37,144.953,241348
9755,2009,6,Summer,Careless Whisper,SEETHER,0.469,0.943,D,0.102,6.07E-05,0.00547,0.0717,0.358,134.031,296973
9756,2009,6,Summer,Show Me What I'm Looking For,CAROLINA LIAR,0.449,0.864,A,0.0378,0.0133,1.31E-06,0.0984,0.355,105.121,240467
9757,2009,6,Summer,Paranoid,JONAS BROTHERS,0.636,0.85,A#/Bb,0.0409,0.00121,0,0.129,0.75,120.995,218267
9758,2009,6,Summer,Hey,MITCHEL MUSSO,0.395,0.774,C#/Db,0.0408,0.00843,0,0.0836,0.736,183.983,181227
9759,2009,6,Summer,Pretty Wings,MAXWELL,0.563,0.402,A,0.0668,0.252,2.07E-06,0.0886,0.2,115.561,310520
9760,2009,6,Summer,Wetter (Calling You Daddy),TWISTA,0.8,0.721,G,0.103,0.18,0,0.194,0.684,123.295,245827
9761,2009,6,Summer,Come Back To Me,DAVID COOK,0.476,0.895,E,0.0299,0.0101,1.02E-06,0.127,0.632,108.087,248000
9762,2009,6,Summer,Boots On,RANDY HOUSER,0.713,0.887,G#/Ab,0.0322,0.0387,1.79E-05,0.273,0.88,112.016,170813
9763,2009,6,Summer,I Need A Girl,TREY SONGZ,0.602,0.785,G,0.0578,0.245,0,0.19,0.565,84.038,214480
9764,2009,6,Summer,Wild At Heart,GLORIANA,0.583,0.859,G,0.0389,0.0183,0,0.0928,0.772,97.998,223573
9765,2009,6,Summer,Ego,BEYONCE,0.623,0.389,C#/Db,0.241,0.155,0,0.163,0.489,79.454,236360
9766,2009,6,Summer,No Boundaries,KRIS ALLEN,0.449,0.789,D#/Eb,0.0351,0.00357,0,0.0816,0.251,141.922,210093
9767,2009,6,Summer,Lost You Anyway,TOBY KEITH,0.405,0.744,F#/Gb,0.034,0.205,0.0112,0.0865,0.367,150.225,218267
9768,2009,6,Summer,Strange,REBA McENTIRE,0.6,0.572,B,0.0378,0.0495,0,0.306,0.547,173.985,179519
9769,2009,6,Summer,Ice Cream Paint Job,DORROUGH MUSIC,0.851,0.598,C,0.439,0.000595,0,0.343,0.654,180.046,237320
9770,2009,6,Summer,Don't Stop Believin',GLEE CAST,0.473,0.604,G,0.0337,0.0376,0,0.103,0.271,123.848,232000
9771,2009,6,Summer,It's America,RODNEY ATKINS,0.612,0.791,F#/Gb,0.0291,0.224,0,0.112,0.786,133.977,207040
9772,2009,6,Summer,Heartless,KRIS ALLEN,0.577,0.747,A#/Bb,0.052,0.133,0,0.141,0.502,94.954,222333
9773,2009,6,Summer,Beggin',MADCON,0.715,0.796,E,0.0534,0.0284,0,0.0658,0.431,129.04,218707
9774,2009,6,Summer,Here Comes Goodbye,RASCAL FLATTS,0.458,0.585,D,0.0342,0.324,0,0.231,0.196,145.977,245373
9775,2009,6,Summer,I Told You So,CARRIE UNDERWOOD,0.423,0.522,G#/Ab,0.029,0.643,0,0.122,0.236,147.745,257893
9776,2009,6,Summer,Small Town USA,JUSTIN MOORE,0.594,0.601,F#/Gb,0.029,0.122,5.69E-06,0.181,0.531,131.931,218853
9777,2009,6,Summer,Sobeautiful,MUSIQ SOULCHILD,0.689,0.562,G,0.0637,0.0656,0,0.0885,0.21,133.987,291133
9778,2009,6,Summer,I Love College,ASHER ROTH,0.713,0.826,G#/Ab,0.243,0.0897,0,0.421,0.664,86.444,241933
9779,2009,6,Summer,Ain't No Rest For The Wicked,CAGE THE ELEPHANT,0.636,0.849,C,0.106,0.0438,0,0.372,0.917,156.036,175493
9780,2009,6,Summer,Last Chance,GINUWINE,0.735,0.724,C#/Db,0.0332,0.0381,0.0404,0.0977,0.815,128.011,265796
9781,2009,6,Summer,Hoedown Throwdown,MILEY CYRUS,0.738,0.804,A#/Bb,0.0608,0.197,0,0.297,0.791,109.045,181013
9782,2009,6,Summer,On The Ocean,K'JON,0.32,0.789,C,0.112,0.2,2.63E-06,0.354,0.304,81.361,272027
9783,2009,6,Summer,Take Me On The Floor,THE VERONICAS,0.61,0.9,B,0.0453,0.00345,7.86E-06,0.272,0.621,139.969,210480
9784,2009,6,Summer,Mad World,ADAM LAMBERT,0.533,0.83,G,0.038,0.379,0,0.953,0.156,114.126,174373
9785,2009,7,Summer,I Gotta Feeling,THE BLACK EYED PEAS,0.743,0.766,C,0.0265,0.0873,0,0.509,0.61,127.96,289133
9786,2009,7,Summer,Boom Boom Pow,THE BLACK EYED PEAS,0.867,0.857,A,0.0663,0.13,0.00171,0.13,0.402,130.048,251440
9787,2009,7,Summer,Best I Ever Had,DRAKE,0.395,0.922,C#/Db,0.375,0.19,0,0.134,0.558,162.361,257690
9788,2009,7,Summer,Knock You Down,KERI HILSON featuring KANYE WEST & NE-YO,0.621,0.899,A#/Bb,0.0299,0.0105,0.0146,0.22,0.839,155.023,329601
9789,2009,7,Summer,Lovegame,LADY GAGA,0.894,0.678,F#/Gb,0.0523,0.00569,2.43E-06,0.317,0.844,105.024,216333
9790,2009,7,Summer,Fire Burning,SEAN KINGSTON,0.839,0.804,C#/Db,0.0329,0.0192,0,0.331,0.888,122.973,239987
9791,2009,7,Summer,Birthday Sex,JEREMIH,0.679,0.522,G,0.0427,0.297,0,0.151,0.445,60.014,226507
9792,2009,7,Summer,I Know You Want Me (Calle Ocho),PITBULL,0.817,0.733,D,0.145,0.0152,4.31E-05,0.107,0.833,127.056,237120
9793,2009,7,Summer,You Belong With Me,TAYLOR SWIFT,0.687,0.783,F#/Gb,0.0386,0.162,1.35E-05,0.114,0.443,129.964,231133
9794,2009,7,Summer,New Divide,LINKIN PARK,0.493,0.808,F,0.0362,0.000235,0,0.0983,0.38,117.971,268613
9795,2009,7,Summer,Don't Trust Me,3OH!3,0.791,0.713,F,0.254,0.0163,0,0.189,0.514,130.012,192573
9796,2009,7,Summer,Falling For You,COLBIE CAILLAT,0.681,0.827,E,0.0277,0.0406,0.00555,0.126,0.777,116.992,216581
9797,2009,7,Summer,Waking Up In Vegas,KATY PERRY,0.524,0.878,F,0.0346,0.0012,0,0.098,0.59,130.989,199187
9798,2009,7,Summer,Every Girl,YOUNG MONEY,0.632,0.73,F#/Gb,0.245,0.00316,0,0.397,0.762,76.067,315320
9799,2009,7,Summer,Poker Face,LADY GAGA,0.851,0.806,E,0.0787,0.118,1.64E-06,0.121,0.787,118.999,237200
9800,2009,7,Summer,Halo,BEYONCE,0.508,0.72,B,0.0628,0.272,0,0.0563,0.472,79.983,261640
9801,2009,7,Summer,The Climb,MILEY CYRUS,0.327,0.588,E,0.0336,0.0834,0,0.104,0.329,161.074,236067
9802,2009,7,Summer,Second Chance,SHINEDOWN,0.46,0.796,C,0.0333,0.00107,0,0.106,0.182,100.011,222067
9803,2009,7,Summer,Please Don't Leave Me,PINK,0.588,0.845,F#/Gb,0.0377,0.00869,0,0.326,0.745,138.014,231560
9804,2009,7,Summer,Use Somebody,KINGS OF LEON,0.276,0.715,C,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760
9805,2009,7,Summer,If Today Was Your Last Day,NICKELBACK,0.485,0.911,D#/Eb,0.0355,8.67E-05,0,0.092,0.568,89.956,249067
9806,2009,7,Summer,Her Diamonds,ROB THOMAS,0.555,0.924,G,0.0604,0.0159,0,0.075,0.865,87.606,280000
9807,2009,7,Summer,Day'N'Nite,KID CUDI,0.871,0.44,B,0.0761,0.499,4.15E-06,0.114,0.799,137.996,221267
9808,2009,7,Summer,Goodbye,KRISTINIA DeBARGE,0.777,0.82,C#/Db,0.0471,0.00505,2.60E-05,0.142,0.651,119.987,208133
9809,2009,7,Summer,Whatever It Is,ZAC BROWN BAND,0.686,0.576,C#/Db,0.0284,0.443,1.66E-05,0.212,0.72,83.969,208213
9810,2009,7,Summer,Right Round,FLO RIDA,0.72,0.672,G,0.0551,0.009,0,0.232,0.705,124.986,204640
9811,2009,7,Summer,People Are Crazy,BILLY CURRINGTON,0.651,0.699,F,0.0265,0.213,0.000265,0.12,0.36,141.938,231360
9812,2009,7,Summer,I'm Yours,JASON MRAZ,0.686,0.457,B,0.0468,0.595,0,0.105,0.718,150.953,242187
9813,2009,7,Summer,Battlefield,JORDIN SPARKS,0.613,0.634,D,0.0339,0.0178,0,0.0719,0.37,144.953,241348
9814,2009,7,Summer,You Found Me,THE FRAY,0.338,0.803,G#/Ab,0.0413,0.0187,0,0.136,0.4,151.994,241853
9815,2009,7,Summer,I Do Not Hook Up,KELLY CLARKSON,0.502,0.938,A,0.13,0.00098,0,0.318,0.35,144.077,200347
9816,2009,7,Summer,Out Last Night,KENNY CHESNEY,0.64,0.822,A,0.041,0.42,0.000435,0.144,0.395,141.054,199773
9817,2009,7,Summer,I Run To You,LADY ANTEBELLUM,0.655,0.786,D#/Eb,0.034,0.163,5.99E-05,0.124,0.378,113.964,256013
9818,2009,7,Summer,Alright,DARIUS RUCKER,0.601,0.806,G,0.0345,0.0527,0,0.185,0.711,89.87,231920
9819,2009,7,Summer,21 Guns,GREEN DAY,0.268,0.742,F,0.0355,0.0518,0,0.626,0.416,159.779,321093
9820,2009,7,Summer,Love Story,TAYLOR SWIFT,0.618,0.741,D,0.031,0.17,0,0.0822,0.296,118.984,235267
9821,2009,7,Summer,Sideways,DIERKS BENTLEY,0.624,0.915,F,0.0364,0.141,0,0.386,0.815,108.046,184160
9822,2009,7,Summer,You're A Jerk,NEW BOYZ,0.931,0.456,E,0.348,0.153,0,0.0914,0.522,99.048,189053
9823,2009,7,Summer,Then,BRAD PAISLEY,0.493,0.643,C,0.0299,0.512,2.43E-05,0.209,0.3,144.704,321640
9824,2009,7,Summer,D.O.A. (Death Of Auto-Tune),JAY-Z,0.569,0.869,D#/Eb,0.217,0.0342,0,0.0718,0.492,86.62,256387
9825,2009,7,Summer,Gives You Hell,THE ALL-AMERICAN REJECTS,0.718,0.691,E,0.0387,0.0159,0,0.0627,0.552,100.008,213107
9826,2009,7,Summer,That's Not My Name,THE TING TINGS,0.755,0.901,A,0.0893,0.0451,0.0373,0.363,0.959,145.042,310573
9827,2009,7,Summer,Love Drunk,BOYS LIKE GIRLS,0.44,0.976,A#/Bb,0.141,0.00177,3.39E-06,0.16,0.412,150.005,226707
9828,2009,7,Summer,No Surprise,DAUGHTRY,0.508,0.823,D#/Eb,0.031,0.00741,0,0.104,0.152,95.98,270640
9829,2009,7,Summer,Ego,BEYONCE,0.623,0.389,C#/Db,0.241,0.155,0,0.163,0.489,79.454,236360
9830,2009,7,Summer,Big Green Tractor,JASON ALDEAN,0.623,0.59,E,0.028,0.646,0,0.295,0.579,137.071,204200
9831,2009,7,Summer,Best Days Of Your Life,KELLIE PICKLER,0.65,0.862,A,0.0567,0.0231,0,0.0728,0.541,127.946,226800
9832,2009,7,Summer,Summer Nights,RASCAL FLATTS,0.541,0.895,D,0.0367,0.0163,0,0.571,0.657,102.078,242027
9833,2009,7,Summer,Pretty Wings,MAXWELL,0.563,0.402,A,0.0668,0.252,2.07E-06,0.0886,0.2,115.561,310520
9834,2009,7,Summer,Never Say Never,THE FRAY,0.23,0.492,G#/Ab,0.0317,0.568,8.18E-06,0.176,0.262,160.139,256613
9835,2009,7,Summer,Turn My Swag On,SOULJA BOY TELL'EM,0.546,0.712,D#/Eb,0.0269,0.000969,0,0.406,0.489,150.154,206333
9836,2009,7,Summer,Not Meant To Be,THEORY OF A DEADMAN,0.415,0.781,C#/Db,0.0357,0.00401,0,0.126,0.261,142.966,215400
9837,2009,7,Summer,Hotel Room Service,PITBULL,0.851,0.629,C#/Db,0.175,0.00705,0.000372,0.0746,0.789,125.984,237640
9838,2009,7,Summer,Wetter (Calling You Daddy),TWISTA,0.8,0.721,G,0.103,0.18,0,0.194,0.684,123.295,245827
9839,2009,7,Summer,Kiss A Girl,KEITH URBAN,0.653,0.786,D,0.0338,0.0103,2.19E-06,0.201,0.477,120.992,226733
9840,2009,7,Summer,So Fine,SEAN PAUL,0.875,0.843,F#/Gb,0.246,0.0299,0,0.0552,0.586,136.974,211480
9841,2009,7,Summer,Here We Go Again,DEMI LOVATO,0.585,0.927,F,0.04,0.00432,0,0.178,0.672,142.043,226253
9842,2009,7,Summer,Ice Cream Paint Job,DORROUGH MUSIC,0.851,0.598,C,0.439,0.000595,0,0.343,0.654,180.046,237320
